Vendor Name,Address,Zip Code,DUNS Number,ProtoLEI
"ROBERT E. DERECKTOR, INC.",311 EAST BOSTON POST RD,105433738,001562032,0000184D4OJQITX80S40
NORTHROP GRUMMAN SPACE AND MISSION SYSTEMS CORPORATION,888 S 2000 E,840156216,001563738,0000183D67JN025C0S18
NORTHROP GRUMMAN SPACE AND MISSION SYSTEMS CORPORATION,6006 WARDLEIGH RD BLDG 1575,840565837,001563738,000018E6D1YL3QVMGC83
RITAS TAPE MEDIA LIMITED LIABILITY COMPANY,15720 PARK ROW STE 400,770844962,001573596,0000183XUPJFRCZQ4G79
RITA'S TAPE MEDIA LLC,15720 PARK ROW STE 400,770844962,001573596,0000183T6UCA6QXB0G33
S P CRAMER & ASSOCIATES,3300 INDUSTRIAL BLVD,956915028,001612881,0000182WG2HAE7U2CK39
S P CRAMER & ASSOCIATES,636 HEDBURG WAY STE 22,953618645,001612881,0000189LBGF2PE3S8O72
NEAL R GROSS AND COMPANY INC,1323 RHODE ISLAND AVE NW,200053701,001627124,00001890E7ITWAKUO886
"NEAL R. GROSS AND COMPANY, INC.",1323 RHODE ISLAND AVE NW,200053701,001627124,000018BPTY8IN26M0W04
NEAL R GROSS AND COMPANY INC,1323 RHODE ISLAND AVE NW,200053701,001627124,00001890E7ITWAKUO886
NEAL R GROSS &amp; CO INC,1323 RHODE ISLAND AVE NW,200053701,001627124,0000185BB96KAICI0466
NEAL R GROSS AND COMPANY INC,1323 RHODE ISLAND AVE NW,200053701,001627124,00001890E7ITWAKUO886
NEAL R GROSS & CO INC,1323 RHODE ISLAND AVE NW,200053701,001627124,00001888DKW4J06EG435
"TELEDYNE LECROY, INC.",700 CHESTNUT RIDGE RD,109776435,001636950,0000183S5XQAS3P7GG13
LECROY CORPORATION,700 CHESTNUT RIDGE RD,109776437,001636950,000018B69PETXSGY0441
"DUKE UNIVERSITY HEALTH SYSTEM, INC.",3701 DUKE MEDICAL CTR,277060001,001642367,000018D17N51K3HG0869
"DUKE UNIVERSITY HEALTH SYSTEM, INC.",615 DOUGLAS ST STE 700,277056616,001642367,0000182R40RDD13K4C09
MARK G. MILLER INC.,1544 WOODLAND PARK DR STE 310,840415621,001643159,0000181GC57DKK23A859
"MARK G. MILLER, INC.",1544 WOODLAND PARK DR STE 310,840415698,001643159,000018DJ9SAP7VN74S24
PETER LEWIS,10373 CHAMBERLIN CT W,206013945,001657589,000018CRTFQQAXF8WS75
"LEWIS, PETER",10373 CHAMBERLAIN CT W.,206013945,001657589,000018AT54WZ86A9CS16
"ABRAXIS, L.L.C.",124 RAILROAD DR,189741449,001658470,0000188FS9EUN2UTK464
"ABRAXIS, L.L.C.",54 STEAMWHISTLE DR,189741450,001658470,00001893CKPLHYRLKW11
NATIONAL INDUSTRIES FOR THE BL,1901 N BEAUREGARD ST # 20,223111738,001672120,0000189ZEQKB1LPRCO49
NATIONAL INDUSTRIES FOR THE BLIND,1901 NORTH BEAUREGARD STREET SUITE,223111727,001672120,000018EU7ZZ6FEZX4C67
NATIONAL INDUSTRIES FOR THE BL,1901 N BEAUREGARD ST # 20,223111738,001672120,0000189ZEQKB1LPRCO49
NATIONAL INDUSTRIES FOR THE BLIND,1310 BRADDOCK PL,223141691,001672120,0000186MPR0LD02NCO70
NATIONAL INDUSTRIES FOR THE BL,1901 N BEAUREGARD ST # 20,223111738,001672120,0000189ZEQKB1LPRCO49
NATIONAL INDUSTRIES FOR THE BLIND,1310 BRADDOCK PLACE,22314,001672120,0000189HI1L2ALNTC841
LOCKHEED MARTIN CORPORATION,100 GLOBAL INNOVATION CIR,328255002,001690924,0000184GOVV0FAGZ4S24
LOCKHEED MARTIN CORPORATION,12506 LAKE UNDERHILL RD,32825,001690924,0000187P1ILQRLKUG466
LOCKHEED MARTIN CORPORATION,100 GLOBAL INNOVATION CIR,328255002,001690924,0000184GOVV0FAGZ4S24
LOCKHEED MARTIN CORPORATION (3632),12506 LAKE UNDERHILL RD,328255002,001690924,0000183JQ5MG9HSVEO75
ATK LAUNCH SYSTEMS INC.,5000 S 8400 W,840440098,001705029,0000184SU0UL80FD6O77
ATK THIOKOL INC,8400 W 5000 S,84044,001705029,000018ER2OGF0RREO082
ATK LAUNCH SYSTEMS INC.,5000 S 8400 W,840440098,001705029,0000184SU0UL80FD6O77
ATK LAUNCH SYSTEMS INC.,5000 S 8400 W,840442202,001705029,0000185U3ODNSNDIGO13
KONICA PHOTO IMAGING,100 WILLAMS DRIVE,074462907,001707322,0000188UTE2CDQLYGO23
"KONICA MINOLTA BUSINESS SOLUTIONS U.S.A., INC.",100 WILLIAMS DR,074462907,001707322,000018ESB17A4PNJSW81
"TAYLOR CONSULTANTS, INC","6066 LEESBURG PIKE, SUITE 800",220412234,001721252,0000189XISXXWGB34G75
"TAYLOR CONSULTANTS, INC",136 SE MIRA LAVELLA,349846615,001721252,000018AJLYBBZSJF4830
"MANAGED CARE ADVISORS, INC.",10411 MOTOR CITY DR STE 475,208171009,001727135,00001845Z94GNC2UOS35
"MANAGED CARE ADVISORS, INC.",7700 OLD GEORGETOWN RD. # 750,208146100,001727135,000018CL3W7THUU00K65
"METHODS &amp; MACHINING SERVICES, INC.",140 UXBRIDGE ST,029204811,001734995,000018AUOXPA17U54C08
"METHODS & MACHINING SERVICES, INC.",140 UXBRIDGE ST,029204811,001734995,0000189CW6PHWLKUSC08
"QUALITY SERVICES INTERNATIONAL, LLC",314 E COMMERCE ST STE 500,782051942,001735856,000018DMU2YGGOXXK459
"QUALITY SERVICES INTERNATIONAL, LLC",314 E COMMERCE STE 500,782052943,001735856,000018B36OKHBPG28821
WEBB ELISHA & SON COMPANY,4238 ADAMS AVE,191244515,001738921,00001846RR9E01Z6CC20
WEBB ELISHA &amp; SON COMPANY,4238 ADAMS AVE,191244515,001738921,0000186ER1A19MJAG496
"KAM-FAB, LLC",1941 FM 20,786620000,001744502,000018AHGNXSXTHBKS94
"KAM-FAB, LLC",1941 FM 20,786622617,001744502,000018F2RH4VU55AWC87
UNITED LABORATORIES INC.,320 37TH AVE,601745464,001759737,0000189UI5I72W4O8O77
"UNITED LABORATORIES, INC. (DEL",320 37TH AVE,601745414,001759737,000018C72K3II0IJKK58
"YORKTOWN INDUSTRIES, INC.",661 FRONTIER WAY,601063802,001759836,0000184PGAZUBSFQCK98
"YORKTOWN INDUSTRIES, INC.",880 N WOOD DALE RD,601911152,001759836,000018BNUYSMN0H9CG97
"ENERGY MANAGEMENT ENGINEERING, INC.",2242 CODELS CANYON DR,815031194,001762926,0000186V6AGG6ELISC19
ENERGY MANAGEMENT ENGINEERING INCORPORATED,330 E COSTILLA ST STE 402,809032517,001762926,0000182YOL4KSMV78K70
"ENERGY MANAGEMENT ENGINEERING, INC.",2242 CODELS CANYON DR,815031194,001762926,0000186V6AGG6ELISC19
"ENERGY MANAGEMENT ENGINEERING, INC.",734 SKYLINE AVE,809051211,001762926,0000181RBINDSOSEYO75
AMERICAN SCIENCE AND ENGINEERI,829 MIDDLESEX TPKE,018213907,001767763,000018ECGX82T9PNKG22
AMERICAN SCIENCE AND ENGINEERING INCORPORATED,829 MIDDLESEX TPKE,018213907,001767763,000018EI8OULACY2O038
AMERICAN SCIENCE AND ENGINEERI,829 MIDDLESEX TPKE,018213907,001767763,000018ECGX82T9PNKG22
AMERICAN SCIENCE AND ENGINEERING,829 MIDDLESEX TURNPIKE,018213907,001767763,00001833V5PM8DQBUO14
NYP CORP,805 E GRAND ST,072012721,001774090,0000189S9X88LKLOO427
NYP CORP.,805 E GRAND ST,072012721,001774090,000018F1FV5YDO5IWW58
BROWN UNIVERSITY IN PROVIDENCE IN STATE OF RI AND PROVIDENCE PLANTATIONS,1 PROSPECT ST,029129079,001785542,000018A46PJCSNP1S892
BROWN UNIVERSITY IN PROVIDENCE,79 WATERMAN ST,029129079,001785542,0000188WO9M2KZZ8KK63
"PANALPINA, INC.",1776 ON THE GREEN 67 E PARK PL FL 3,07960,001793009,0000185APOWM5EYUOS42
"PANALPINA, INC.",1776 ON THE GREEN 67 EAST PARK PL,079600001,001793009,000018F4D4E9447OWS44
"CUSHMAN & WAKEFIELD, INC.",1290 AVENUE OF THE AMERICAS,101040101,001793470,00001867CWI9IR03K064
"CUSHMAN & WAKEFIELD, INC.",51 W 52ND ST,100196119,001793470,0000182W1JTMEWQHC073
"CUSHMAN & WAKEFIELD, INC.",1290 AVENUE OF THE AMERICAS,101040101,001793470,00001867CWI9IR03K064
CUSHMAN AND WAKEFIELD INCORPORATED,51 W 52NDSTREET,100196119,001793470,0000189N0FKZQPNCGS20
JOC GROUP INC.,2 PENN PLZ E 12TH FL 975 RAYMOND BLVD,07105,001799191,0000185DP4RPVPLK4K28
UBM GLOBAL TRADE INC,2 PENN PLZ E STE 3,071052251,001799191,0000188BJPFS9XANWG73
PACIFIC ALLIANCE CAPITAL INC.,27141 ALISO CREEK RD STE 225,926563360,001801906,000018D15ORD9PA0GS60
PACIFIC ALLIANCE CAPITAL INC.,27141 ALISO CREEK RD STE 225,926563359,001801906,0000186533WNGG200013
MCDONNELL LANDSCAPING INCORPORATED,20315 GEORGIA AVE,208330400,001806467,00001864636A2T8VCO67
"MCDONNELL LANDSCAPE, INC.",20315 GEORGIA AVE,208331711,001806467,000018EU0B0ROTUHSG92
SHARP ELECTRONICS CORPORATION (8872),SHARP PLAZA,074301123,001818012,000018DWYSSOGBSUO873
SHARP ELECTRONICS CORPORATION,SHARP PLZ,07430,001818012,000018C62JVSLXHDCS49
SHARP ELECTRONICS CORPORATION (8872),SHARP PLAZA,074301123,001818012,000018DWYSSOGBSUO873
SHARP ELECTRONICS CORPORATION (8872),SHARP PLZ,074301163,001818012,000018VF5YP71D80WK97
SHARP ELECTRONICS CORPORATION (8872),SHARP PLAZA,074301123,001818012,000018DWYSSOGBSUO873
SHARP ELECTRONICS CORPORATION,1 SHARP PLZ STE 1,074301123,001818012,000018EBS23H3ZZIO829
ROCHE DIAGNOSTICS CORPORATION,9115 HAGUE RD,462561025,001824663,000018FGX8DO6ENN4S58
ROCHE DIAGNOSTICS CORPORATION,9115 HAGUE RD,462561045,001824663,0000184OEI97O8OJ2866
ROCHE DIAGNOSTICS CORPORATION,9115 HAGUE RD,462561025,001824663,000018FGX8DO6ENN4S58
ROCHE DIAGNOSTICS CORPORATION,9115 HAGUE ROAD,462500457,001824663,00001832WTC9FC9HOG48
"HASLER, INC",478 WHEELERS FARMS RD,064619105,001838861,0000183MFZRMZJ97OC89
HASLER INCORPORATED,19 FOREST PARKWAY,064849756,001838861,0000187S95PFURFBOC11
G & C EQUIPMENT CORPORATION,1875 W REDONDO BEACH BLVD # 102,902473641,001848266,0000184L810TML7AG451
G & C EQUIPMENT CORPORATION,1875 W REDONDO BEACH BLVD STE 102,902473627,001848266,000018AM1AV9QPHUOK14
"TECHREF, INC.",10005 MUIRLANDS BLVD STE N,926182553,001867043,00001836LS0EBT48KC43
"TECHREF, INC.",2051 E CERRITOS STE F,928065706,001867043,0000184ZRWJ1QR24W815
INTERNATIONAL BUSINESS MACHINE,6300 DIAGONAL HWY,803019270,001883164,000018E1LL87ZX3LS068
INTERNATIONAL BUSINESS MACHINES CORPORATION,6300 DIAGONAL HWY,803019270,001883164,000018549R0TT2WA8S59
"MARQUIS COMPANIES I, INC.",319 NE RUSSET ST,972112815,001901581,00001885IO9MN8PCSG42
"MARQUIS COMPANIES II, INC.",319 NE RUSSET ST,972112815,001901581,000018ELSW32CGW60C41
GRAYBAR ELECTRIC COMPANY INC,8170 LACKLAND RD,63114,001903137,000018DNWWIR8RSRKK42
"GRAYBAR ELECTRIC COMPANY, INC.",8170 LACKLAND RD,631144524,001903137,0000181IU55BSZTWRK74
GRAYBAR ELECTRIC COMPANY INC,8170 LACKLAND RD,63114,001903137,000018DNWWIR8RSRKK42
GRAYBAR ELECTRIC COMPANY INCORPORATED (4380),8170 LACKLAND RD,631144524,001903137,000018BAC8BW0SSA8S12
"GRAYBAR ELECTRIC COMPANY, INC",34 NORTH MERAMEC AVE,63105,001903202,0000188ADZB8Y2YTWC89
"GRAYBAR ELECTRIC COMPANY, INC.",34 N MERAMEC AVE,631053844,001903202,000018A43IFD71SFCO69
G4S SECURE SOLUTIONS (USA) INC,4200 WACKENHUT DR STE 100,334104243,001903723,000018DEROTI7WTQG446
G4S SECURE SOLUTIONS (USA) INC,1395 UNIVERSITY BLVD,334585289,001903723,000018D95TSOEXA0W088
G4S SECURE SOLUTIONS (USA) INC,4200 WACKENHUT DR STE 100,334104243,001903723,000018DEROTI7WTQG446
G4S SECURE SOLUTIONS (USA) INC,"4200 WACKENHUT DR, #100",334104242,001903723,0000185SOGIPC44M0W83
"JOHNS HOPKINS UNIVERSITY, THE",3400 N CHARLES ST W400 WYMAN PARK BLDG,212182680,001910777,0000181XHV1FGQRDNK88
HOPKINS JOHNS UNIVERSITY,3400 N CHARLES ST,212182608,001910777,000018E5HB5XZ6X34074
"JOHNS HOPKINS UNIVERSITY, THE",3400 N CHARLES ST W400 WYMAN PARK BLDG,212182680,001910777,0000181XHV1FGQRDNK88
THE JOHNS HOPKINS UNVERSITY,3400 N CHARLES ST,212182608,001910777,0000189U0W0M59O3K043
"JOHNS HOPKINS UNIVERSITY, THE",3400 N CHARLES ST W400 WYMAN PARK BLDG,212182680,001910777,0000181XHV1FGQRDNK88
JOHNS HOPKINS UNIVERSITY,3400 N CHARLES ST W400 WYMAN PARK BLDG,212182680,001910777,0000185J76TZN9NAGO80
"JOHNS HOPKINS UNIVERSITY, THE",3400 N CHARLES ST W400 WYMAN PARK BLDG,212182680,001910777,0000181XHV1FGQRDNK88
JHPIEGO CORPORATION (5110),3400 N CHARLES ST,212188268,001910777,000018EXLTHM5XN74S79
"JOHNS HOPKINS UNIVERSITY, THE",3400 N CHARLES ST W400 WYMAN PARK BLDG,212182680,001910777,0000181XHV1FGQRDNK88
JOHNS HOPKINS UNIVERSITY,3400 N CHARLES ST,212188268,001910777,0000182WSBRFY1HDWC62
"JOHNS HOPKINS UNIVERSITY, THE",3400 N CHARLES ST W400 WYMAN PARK BLDG,212182680,001910777,0000181XHV1FGQRDNK88
JHPIEGO CORPORATION (4444),3400 N CHARLES ST RM 249,212182680,001910777,00001881N5RKGO0SO442
"JOHNS HOPKINS UNIVERSITY, THE",3400 N CHARLES ST W400 WYMAN PARK BLDG,212182680,001910777,0000181XHV1FGQRDNK88
JOHNS HOPKINS UNIVERSITY (5110),3400 N CHARLES ST RM 249,212182680,001910777,000018CFRL6ZLDACGG04
"JOHNS HOPKINS UNIVERSITY, THE",3400 N CHARLES ST W400 WYMAN PARK BLDG,212182680,001910777,0000181XHV1FGQRDNK88
JOHNS HOPKINS UNIVERSITY,3400 N CHARLES ST,21218,001910777,00001812DLSHLVFXEO51
"RUTGERS, THE STATE UNIVERSITY OF NEW JERSEY",3 RUTGERS PLZA,089018559,001912864,000018WA4LW8R441S052
"RUTGERS, THE STATE UNIVERSITY",3 RUTGERS PLZA,089018559,001912864,0000183E74GFVIT0KC73
"MARINE BIOLOGICAL LABORATORY, THE",7 M B L ST,025431015,001933779,0000185OR52B91Q0KC54
MARINE BIOLOGICAL LABORATORY,7 MBL STREET,025431015,001933779,000018DH4W1NPZ2XC817
AVIS RENT A CAR SYSTEMS INCORPORATED,6 SYLVAN WAY,070543826,001954387,0000187A3BYX3F63GG30
"AVIS RENT A CAR SYSTEM, INC.",6 SYLVAN WAY STE 1,070543826,001954387,0000186B9P2ECMJXWC78
"WOODARD-CM, LLC",650 S ROYAL LN STE 100,750193836,001955020,0000185L87HXA4SJ4S34
"WOODARD--CM, LLC",650 S ROYAL LN STE 100,750193836,001955020,00001889BTTQEVREGW71
FOURNIER RUBBER &amp; SUPPLY CO.,4849 EVANSWOOD DR,432296206,001960715,000018EB5DZ9S3XL4416
FOURNIER RUBBER & SUPPLY CO.,4849 EVANSWOOD DR,432296206,001960715,0000187SAEK19LHS8417
WAYNE STATE UNIVERSITY,42 W WARREN AVE,482021347,001962224,0000186KPPFIOHODWC88
WAYNE STATE UNIVERSITY (INC),42 W WARREN AVE,482021347,001962224,0000187ZUQ6EX6QJSO30
WAYNE STATE UNIVERSITY,42 W WARREN AVE,482021347,001962224,0000186KPPFIOHODWC88
WAYNE STATE UNIVERSITY (INC),5700 CASS AVE STE 4900,482023692,001962224,0000187G585YLA67SW59
WAYNE STATE UNIVERSITY,42 W WARREN AVE,482021347,001962224,0000186KPPFIOHODWC88
WAYNE STATE UNIVERSITY,5707 WOODWARD RM 6402,482023692,001962224,000018A0972QCG6NSW60
WAYNE STATE UNIVERSITY,42 W WARREN AVE,482021347,001962224,0000186KPPFIOHODWC88
WAYNE STATE UNIVERSITY (8429),656 WEST KIRBY,482023622,001962224,000018AHX9KRICSSG045
NATIONAL FIRE PROTECTION ASSOCIATION,1 BATTERYMARCH PARK,021697471,001963206,00001812FPTGSKYHI827
"NATIONAL FIRE PROTECTION ASSOCIATION, INC.",1 BATTERYMARCH PARK STE BSMT,021697454,001963206,000018B6QTHLXSKYGC24
"HARVARD COLLEGE, PRESIDENT & FELLOWS OF",1350 MASSACHUSETTS AVE,021383846,001963263,0000182FERE2Z92WAO39
PRESIDENT AND FELLOWS OF HARVARD COLLEGE,1033 MASSACHUSETTS AVE FL 3,021182616,001963263,00001854BEYW2YLUW428
"HARVARD COLLEGE, PRESIDENT & FELLOWS OF",1350 MASSACHUSETTS AVE,021383846,001963263,0000182FERE2Z92WAO39
HARVARD CLLEGE PRSDENT FELLOWS,1350 MASSACHUSETTS AVE,021383846,001963263,0000186VMDF9ZGGO8483
KRAVET INC.,225 CENT AVE S,11714,001965987,00001874FIQ402ZCG808
KRAVET INC.,245 CENTRAL AVE S,117144940,001965987,0000189W6PWUUO794W96
ATD AMERICAN COMPANY,135 GREENWOOD AVE,190951396,001992338,0000189Y4P73IC57SO39
ATD-AMERICAN CO.,135 GREENWOOD AVE,190951325,001992338,000018BLJTZAZ9ZBSC35
ATD AMERICAN COMPANY,135 GREENWOOD AVE,190951396,001992338,0000189Y4P73IC57SO39
A T D AMERICAN COMPANY (1196),135 GREENWOOD AVE,190955139,001992338,0000187S19TRM1K8G882
ATD AMERICAN COMPANY,135 GREENWOOD AVE,190951396,001992338,0000189Y4P73IC57SO39
A T D-AMERICAN CO,135 GREENWOOD AVE,190951325,001992338,000018DAS9M3E4GH4O48
"BESTICA, INC",3463 MAGIC DR STE 225A,782293099,002003375,0000183VPYOH99JE8058
BESTICA,3463 MAGIC DR STE 225A,782293099,002003375,0000188N4HQICW0HS087
"BESTICA, INC",3463 MAGIC DR STE 225A,782293099,002003375,0000183VPYOH99JE8058
BESTICA,3463 MAGIC DR STE 225,782293647,002003375,0000184W9EEF44O0OW75
"ATLANTA CASTER &amp; EQUIPMENT, INC.",1810 AUGER DR STE E,300846603,002007594,000018DE6X87LP25CK87
"ATLANTA CASTER & EQUIPMENT, INC.",1810 AUGER DR STE E,300846603,002007594,000018XL6EB9ANEIOW52
DRIGGERS CONSTRUCTION LLC,3536 MCNIEL FARM RD,295477338,002007883,0000182DLSU4RLZ8OW51
"DRIGGERS, WILLIAM E",3536 MCNIEL FARM RD,295477338,002007883,0000189TA3SQPZCAO044
TEL-INSTRUMENT ELECTRONICS CORP,ONE BRANCA ROAD,070732121,002012516,00001876PLRRWXWB4898
TEL-INSTRUMENT ELECTRONICS CORP,728 GARDEN ST,070721621,002012516,000018BA6NBG7KXI0C31
MILLIKEN & COMPANY,920 MILLIKEN RD,293034906,002017440,000018EM3ADG37OM0C43
MILLIKEN & COMPANY,920 MILLIKEN RD,293034995,002017440,000018DYY2NIHFP9SS03
"J. ALPERIN CO., INC.",2170 JEROME AVE,104531815,002021020,000018CODLN1O6JDC806
"ALPERIN, J CO INC",2170 JEROME AVE,104531815,002021020,000018COKUE5D3GNSC07
"MESA TECH INTERNATIONAL, INC.",6404 NANCY RIDGE DR,921212248,002023510,000018AFTDAPG2FEO098
"MESA TECH INTERNATIONAL, INC.",2778 AGUA FRIA ST BLDG C STE A,875075491,002023510,0000183IOM84FOSCWS88
"RICHARDS, GREGORY",3010 99TH LANE SE,985019423,002031289,0000186097GTUOX0OO33
RICHARDS & ASSOCIATES,7588 COLE RD,988379783,002031289,0000181BHZKKU0YO0W80
"RICHARDS, GREGORY",3010 99TH LANE SE,985019423,002031289,0000186097GTUOX0OO33
RICHARDS & ASSOCIATES,6010 CAPITOL FOREST COURT,985122809,002031289,0000181E8BUJBK6PI884
AMERICAN CASTING & MFG CORP,51 COMMERCIAL ST,118032490,002033595,0000181PRPPH1CJYQO54
AMERICAN CASTING &amp; MFG CORP,51 COMMERCIAL ST,118032490,002033595,0000188DEE7A2PNMGW70
ADVANCED DISCOVERY LLC,350 SANSOME ST STE 510,941041349,002033916,000018BMMAOY7DSYGC85
ADVANCED DISCOVERY LLC,550 KEARNY ST STE 320,941082527,002033916,0000183NMRAE2YL1GK54
CURTISS-WRIGHT FLOW CONTROL CORPORATION,1966E BROADHOLLOW RD,117351713,002034056,00001830PZDQ2TZFGG62
CURTISS WRIGHT FLOW CONTROL CORPORATION,1966E BROADHOLLOW RD,117351713,002034056,0000183VOF1NFPGKSG38
CURTISS-WRIGHT FLOW CONTROL CORPORATION,1966E BROADHOLLOW RD,117351713,002034056,00001830PZDQ2TZFGG62
CURTISS-WRIGHT FLOW CONTROL CORPORATION,1966 BROADHOLLOW RD STE E,117351726,002034056,0000189Q5PHEV1CROK51
CURTISS-WRIGHT FLOW CONTROL CORPORATION,1966E BROADHOLLOW RD,117351713,002034056,00001830PZDQ2TZFGG62
CURTISS-WRIGHT FLOW CONTROL CO,1966E BROADHOLLOW RD,11735,002034056,0000182OOMWJHHISSG73
"B. H. AIRCRAFT COMPANY, INC.",2230 SMITHTOWN AVE,117797329,002042067,000018C3O6FH2ULDCS75
"B  H  AIRCRAFT COMPANY, INC",2230 SMITHTOWN AVENUE,11779,002042067,000018CXT7V7OLQ74K48
"PECK & HALE, L.L.C.",180 DIVISION AVE,117961303,002042364,0000186F4LJS1JVW0835
"PECK &amp; HALE, L.L.C.",180 DIVISION AVE,117961303,002042364,000018DRYLHEUWVFKK69
GENERAL MICROWAVE CORPORATION,425 SMITH ST,117351106,002043313,0000185L0AXZAEJOOO03
GENERAL MICROWAVE CORPORATION,227A MICHAEL DR,117915306,002043313,000018766CRKV8QJ4856
"TDK-LAMBDA AMERICAS, INC.",401 MILE OF CARS WAY STE 325,919506614,002043826,0000188HUYERWHG90K15
"TDK-LAMBDA AMERICAS, INC.",3055 DEL SOL BLVD,921543474,002043826,000018E35ZN3Y1XXC032
"TV GUY ORLANDO, LLC",7630 PISSARRO DR UNIT 211,328197368,002047015,0000186MBDHR6A1OWS72
"TV GUY ORLANDO, LLC",2121 S HIAWASSEE RD UNIT 4662,328358772,002047015,0000189S39DODPFS8O06
"TV GUY ORLANDO, LLC",7630 PISSARRO DR UNIT 211,328197368,002047015,0000186MBDHR6A1OWS72
TV GUY ORLANDO LLC,4240 WINDSOR LAKES CIR,327735739,002047015,0000185FDWKXOV9E8S06
"TV GUY ORLANDO, LLC",7630 PISSARRO DR UNIT 211,328197368,002047015,0000186MBDHR6A1OWS72
"TV GUY ORLANDO, LLC",8051 RURAL RETREAT CT,32819,002047015,0000189XRQ14Q0UE8G92
ZIEGLER CHEMICAL & MINERAL CORP.,366 N BROADWAY STE 210,117532000,002047041,000018E0J44SF601S034
ZIEGLER CHEMICAL & MINERAL CORP.,600 PROSPECT AVE,088541414,002047041,000018CQL6Q78BZXCG68
HOWE MACHINE & TOOL CORP.,236 PARK AVE,117143709,002049880,000018DMOLDCF2I40S62
HOWE MACHINE &amp; TOOL CORP.,236 PARK AVE,117143709,002049880,0000182ALI0WSFXU4G58
"DAYTON T. BROWN, INC.",1175 CHURCH STREET,117165014,002050177,000018BW5V1R7J6N4G09
DAYTON T BROWN INC,1175 CHURCH STREET,117165014,002050177,0000181X90MXTN7DS087
GE AVIATION SYSTEMS LLC,1000 MACARTHUR MEMORIAL HWY,117160999,002050771,0000188R1OCU0CGJSO39
GE AVIATION SYSTEMS LLC,1000 MACARTHUR MEMORIAL HWY,117160000,002050771,0000185JH3QJ2HHZSW11
HICKSVILLE MACHINE WORKS CORP.,761 S BWY,118010000,002052025,000018BZVWAEH978GG27
HICKSVILLE MACHINE WORKS CORP.,761 S BWY,118015098,002052025,00001862WW813BMP4O32
"ALRO MACHINE,TOOL AND DIE CO., INC",593 W HOFFMAN AVE,117574032,002052942,0000182EJ3XHRXBR4069
ALRO MACHINE TOOL AND DIE COMPANY INCORPORATED,593 W HOFFMAN AVE,117574032,002052942,0000187FDF2EGTE7KS28
"ALRO MACHINE,TOOL AND DIE CO., INC",593 W HOFFMAN AVE,117574032,002052942,0000182EJ3XHRXBR4069
ALRO MACHINE TOOL & DIE CO INC,593 W HOFFMAN AVE,11757,002052942,0000181JR9D9Y64BXC16
G A RICHARDS & CO INC,112 MAGNOLIA AVE,115904720,002053544,000018WS6DSAF1EBKW21
G A RICHARDS &amp; CO INC,18 SYLVESTER ST,115904911,002053544,000018AOQQ0ZYSVFKK36
G A RICHARDS & CO INC,112 MAGNOLIA AVE,115904720,002053544,000018WS6DSAF1EBKW21
G A RICHARDS & CO INC,18 SYLVESTER ST,115904911,002053544,000018CPLJYM3DSBSO55
CMP INDUSTRIES LLC,413 N PEARL ST,122071311,002064319,000018E42YCDYUKZS478
C M P INDUSTRIES LIMITED LIABILITY COMPANY (5911),413 N PEARL ST,122077131,002064319,000018EGFAEEWX7OGG40
EAGLE TUGS LIMITED LIABILITY COMPANY,26111 NORTHLINE,481804412,002067374,00001858Z8PQCZO3K054
"EAGLE INDUSTRIAL TRUCK MANUFACTURING, L.L.C.",26111 NORTHLINE RD,481804412,002067374,000018CO18LWG0RVSO02
VELAN VALVE CORPORATION,94 AVENUE C,054959732,002068856,000018O2BOBT5XWE8442
VELAN VALVE CORPORATION,94 AVENUE C,05495,002068856,000018EN39OFCTHQO858
"MECHANICAL TECHNOLOGY, INCORPORATED",325 WASHINGTON AVENUE EXT,122055582,002069409,0000183CX5W5M2MSWS16
"MECHANICAL TECHNOLOGY, INCORPORATED",431 NEW KARNER RD,122053868,002069409,0000183TY5HOYMWKGS30
RALOID TOOL CO INC,HCR 146,121180551,002071512,000018C4FCS8VQHLC883
RALOID TOOL CO INC,HCR 146,121180000,002071512,000018PZ2V8BK08WWG08
REED ELSEVIER INC.,9443 SPRINGBORO PIKE,453424425,002073997,0000187O2Z3L974P4O15
MATTHEW BENDER & COMPANY INC,1275 BROADWAY,122042628,002073997,000018CCR01KEPFTSG09
REED ELSEVIER INC.,9443 SPRINGBORO PIKE,453424425,002073997,0000187O2Z3L974P4O15
REED ELSEVIER INC.,1275 BROADWAY,122042628,002073997,0000182B1ZY1YZCWXS54
METRO PAVING CORPORATION,5470 LAFAYETTE PLACE,207812347,002090046,0000187MMENJSXT8G060
"METRO PAVING, CORP",5470 LAFAYETTE PLACE,207812347,002090046,000018BI33L88DGJCW32
"EDWARDS GRAVEL & TRUCKING, LLC",1364 20TH AVE SW,587016452,002100502,000018A1EOPR32T8G012
EDWARDS GRAVEL & TRUCKING,6752 51ST ST NW,587719453,002100502,000018CBNR1PD1B8GG65
"ONTARIO KNIFE COMPANY, THE",26 EMPIRE ST STE 1,147371099,002100675,0000186LOJMMAP45SS80
ONTARIO KNIFE COMPANY,26 EMPIRE ST STE 1,147371099,002100675,0000184LYRYTLMCVSW21
MOOG INC.,300 JAMISON RD,140521234,002103166,0000189KUDHW3YWI0445
"MOOG, INC.",300 JAMISON RD,140520018,002103166,0000181SITBBAOQ7A838
MOOG INC.,300 JAMISON RD,140521234,002103166,0000189KUDHW3YWI0445
