Vendor Name,Address,Zip Code,DUNS Number,ProtoLEI
"LIFE SCIENCE LOGISTICS, LLC",2600 REGENT BLVD,752612226,791342814,000018B5FNMXO6UZCC13
RAYTHEON COMPANY,362 LOWELL ST,018104400,007673312,000018B5IGY3I9MIW471
RAYTHEON COMPANY,350 LOWELL ST,018104400,196882310,000018B5IGY3I9MIW471
"UNITED RENTALS (NORTH AMERICA), INC.",100 STAMFORD PL STE 700,069029200,078479295,000018B5SM0AQIAHSK82
"UNITED RENTALS (NORTH AMERICA), INC.",100 FIRST STAMFORD PL STE 700,069029200,009586041,000018B5SM0AQIAHSK82
COLORADO SEMINARY,2197 S UNIVERSITY BLVD #223,802104711,196442029,000018B7DWF61O8R4846
COLORADO SEMINARY,2199 S UNIVERSITY BLVD,802104711,007431760,000018B7DWF61O8R4846
KAMAN AEROSPACE CORPORATION,30 OLD WINDSOR RD,060021414,166654389,000018B7NL5EP5320W57
KAMAN AEROSPACE CORPORATION,30 OLD WINDSOR RD,060021414,078734739,000018B7NL5EP5320W57
COMMUNICATIONS & POWER INDUSTRIES LLC,811 HANSEN WAY,943041031,021885447,000018B7YVCISE6PCS80
COMMUNICATIONS & POWER INDUSTRIES LLC,811 HANSEN WAY,943041031,184044089,000018B7YVCISE6PCS80
COMMUNICATIONS & POWER INDUSTRIES LLC,811 HANSEN WAY,943041031,021885447,000018B7YVCISE6PCS80
COMMUNICATIONS & POWER INDUSTRIES LLC,811 HANSEN WAY,943041031,957980436,000018B7YVCISE6PCS80
COMMUNICATIONS & POWER INDUSTRIES LLC,811 HANSEN WAY,943041031,021885447,000018B7YVCISE6PCS80
COMMUNICATIONS & POWER INDUSTRIES LLC,811 HANSEN WY BLDG 2,943041031,825278372,000018B7YVCISE6PCS80
UNIVERSITY OF MARYLAND UNIVERSITY COLLEGE,3501 UNIVERSITY BLVD E,207837998,085215825,000018B85P9V5Q7I8071
UNIVERSITY OF MARYLAND UNIVERSITY COLLEGE,3501 UNIVERSITY BLVD OFC E,207837998,195877790,000018B85P9V5Q7I8071
"RHW MANAGEMENT, INC.",7370 N ZANJERO BLVD,853051112,805896748,000018B86WYOD2SQGW94
"RHW MANAGEMENT, INC.",7370 N ZANJERO BLVD,853051112,805896664,000018B86WYOD2SQGW94
AMERICAN PROSTHETICS & ORTHOTICS INC,1250 NW 142ND ST STE 200,503258346,098725492,000018B8D1CBK5ZMWO59
AMERICAN PROSTHETICS & ORTHOTICS INC,1250 NW 142ND ST STE 100,503258346,941742488,000018B8D1CBK5ZMWO59
"IRON MOUNTAIN INFORMATION MANAGEMENT, INC.",745 ATLANTIC AVE FL 10,021112735,059797472,000018B8OM2IK0QCGK81
"IRON MOUNTAIN INFORMATION MANAGEMENT, INC",745 ATLANTIC AVE FL 10,021112735,621417633,000018B8OM2IK0QCGK81
COUNTY OF SISKIYOU,311 4TH ST,960972912,070312186,000018B90EFQG8BMWO69
COUNTY OF SISKIYOU,311 4TH ST RM 104,960972912,039587675,000018B90EFQG8BMWO69
"DYNETICS, INC.",1002 EXPLORER BLVD,358062806,075458455,000018B9JPNTBY4FKS51
"DYNETICS, INC.",1002 EXPLORER BLVD,358062806,832416932,000018B9JPNTBY4FKS51
"TRANSDIGM, INC.",4223 MONTICELLO BLVD,441212814,024738168,000018B9LCPQYIG4GG81
"TRANSDIGM, INC.",4223 MONTICELLO BLVD,441212814,808784326,000018B9LCPQYIG4GG81
"HARCO LABORATORIES, INC.",186 CEDAR ST,064056011,001184076,000018B9N8662O2ZKG49
HARCO LABORATORIES INCORPORATED,186 CEDAR STREET,064056011,001175959,000018B9N8662O2ZKG49
"HOSPIRA WORLDWIDE, INC.",275 N FIELD DR,600452579,146372508,000018B9VEK3S7XY0C84
HOSPIRA WORLDWIDE INCORPORATED,275 NORTH FIELD ROAD,600452579,141588017,000018B9VEK3S7XY0C84
HONEYWELL INTERNATIONAL INC.,13350 US HIGHWAY 19 NORTH,337647226,195908637,000018BAITV7SAOYGC64
HONEYWELL INTERNATIONAL INC.,13350 US HIGHWAY 19 NORTH,337647226,054332192,000018BAITV7SAOYGC64
EDGEONE LLC,4 LITTLE BROOK RD,025761222,135598592,000018BE4AF5YKCA0O16
EDGEONE LLC,4 LITTLE BROOK RD,025761222,111849498,000018BE4AF5YKCA0O16
EDGEONE LLC,4 LITTLE BROOK RD,025761222,135598592,000018BE4AF5YKCA0O16
EDGEONE LLC,4 LITTLE BROOK RD,025761222,025308011,000018BE4AF5YKCA0O16
ROBERT HALF INTERNATIONAL INC.,2884 SAND HILL RD STE 200,940257072,785227302,000018BEDLLXB0XKW002
ROBERT HALF INTERNATIONAL INC.,2884 SAND HILL RD STE 200,940257072,043256403,000018BEDLLXB0XKW002
NOGUCHI MEMORIAL INSTITUTE FOR MEDICAL RESEARCH,NOGUCHI ROAD P O BOX LG 581,,535085245,000018BEO1N50MKPC875
NOGUCHI MEMORIAL INSTITUTE FOR MEDICAL RESEARCH,,,233215003,000018BEO1N50MKPC875
"DESCHUTES COUNTY BOARD OF COMMISSIONERS, INC",20355 POE SHOLES DR STE 300,977018587,179275573,000018BESIBK6TLJSC42
"DESCHUTES COUNTY BOARD OF COMMISSIONERS, INC",63333 HWY 20 W,977018587,021593806,000018BESIBK6TLJSC42
DEFENSE GROUP INC.,2650 PARK TOWER DR STE 400,221807306,968425129,000018BEZ4E40BNVSO11
DEFENSE GROUP INC.,2650 PARK TOWER DR STE 400,221807306,182956367,000018BEZ4E40BNVSO11
INTERNATIONAL BUSINESS MACHINES CORPORATION,NEW ORCHARD ROAD,105041722,788210032,000018BGPGOC7TZWW894
INTERNATIONAL BUSINESS MACHINES CORPORATION,1 NEW ORCHARD RD,105041722,001368083,000018BGPGOC7TZWW894
"QED SYSTEMS, INC.",4648 WITCHDUCK RD,234556215,804071640,000018BGQ34UMAQVK822
"QED SYSTEMS, INC.",4646 N WITCHDUCK RD,234556215,046245411,000018BGQ34UMAQVK822
"RIIMIC, LLC",3131 SW 42ND STREET,333126802,829556120,000018BJGXNP9P2A0455
"RIIMIC, LLC",3131 SW 42ND ST,333126802,785070983,000018BJGXNP9P2A0455
JACOBS TECHNOLOGY INC.,1030 TITAN COURT,325476638,965779858,000018BN3M30JQCQW432
JACOBS TECHNOLOGY INC.,1020 TITAN CT,325476638,118312784,000018BN3M30JQCQW432
GRANVILLE MEDICAL MANAGEMENT INC,1010 COLLEGE ST,275652507,966813862,000018BOPSXPPZXU0448
"GRANVILLE MEDICAL MANAGEMENT, INC.",1010 COLLEGE ST,275652507,075565424,000018BOPSXPPZXU0448
DENTSPLY INTERNATIONAL INC.,1301 SMILE WAY,174041785,144140845,000018BOVI7MQGAQWO10
DENTSPLY INTERNATIONAL INC.,1301 SMILE WAY,174041785,795572718,000018BOVI7MQGAQWO10
"LONGVIEW INTERNATIONAL TECHNOLOGY SOLUTIONS, INC.",11767 ROCKVILLE PK,208522701,964055649,000018BPHPST18674G32
LONGVIEW INTERNATIONAL TECHNOLOGY SOLUTIONS INC,11767 ROCKVILLE PIKE N,208522701,626950393,000018BPHPST18674G32
TELEPHONICS CORPORATION,815 BROAD HOLLOW RD,117353904,075335484,000018BPUJ2DD3ANSW30
TELEPHONICS CORPORATION,815 BROADHOLLOW RD,117353904,135230154,000018BPUJ2DD3ANSW30
SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,1710 SAIC DR,221023702,079209257,000018BQ1VV42B2NCO70
SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,1710 SAIC DR,221023702,078883327,000018BQ1VV42B2NCO70
"SBC GLOBAL SERVICES, INC.",225 RANDOLPH ST Z1 RM 15D,606061838,130077865,000018BUWH1MB6V1CK30
"SBC GLOBAL SERVICES, INC.",225 RANDOLPH ST Z1 RM 15D,606061838,130076875,000018BUWH1MB6V1CK30
"SBC GLOBAL SERVICES, INC.",225 RANDOLPH ST Z1 RM 15D,606061838,130077865,000018BUWH1MB6V1CK30
"SBC GLOBAL SERVICES, INC.",225 RANDOLPH ST Z1 RM 15D,606061838,130076800,000018BUWH1MB6V1CK30
"SBC GLOBAL SERVICES, INC.",225 RANDOLPH ST Z1 RM 15D,606061838,130077865,000018BUWH1MB6V1CK30
"SBC GLOBAL SERVICES, INC.",225 RANDOLPH ST RM 15D,606061838,130077428,000018BUWH1MB6V1CK30
"SBC GLOBAL SERVICES, INC.",225 RANDOLPH ST Z1 RM 15D,606061838,130077865,000018BUWH1MB6V1CK30
"SBC GLOBAL SERVICES, INC.",225 RANDOLPH ST Z1 RM 15D,606061838,130076529,000018BUWH1MB6V1CK30
"SBC GLOBAL SERVICES, INC.",225 RANDOLPH ST Z1 RM 15D,606061838,130077865,000018BUWH1MB6V1CK30
"SBC GLOBAL SERVICES, INC.",225 RANDOLPH ST Z1 RM 15D,606061838,130077030,000018BUWH1MB6V1CK30
LOCKHEED MARTIN CORPORATION,"9500 GODWIN DR, LOCATION B",201104166,147286699,000018BV7O0UZ9DS0033
LOCKHEED MARTIN CORPORATION,9500 GODWIN DR,201104166,019710586,000018BV7O0UZ9DS0033
LOCKHEED MARTIN CORPORATION,"9500 GODWIN DR, LOCATION B",201104166,147286699,000018BV7O0UZ9DS0033
LOCKHEED MARTIN CORPORATION,9500 GODWIN DR 400043,201104166,039836705,000018BV7O0UZ9DS0033
"GARDA CL GREAT LAKES, INC.",201 SCHOFIELD DR,432133831,028161714,000018BWV9IYOUMEGO84
"GARDA CL GREAT LAKES, INC.",201 SCHOFIELD DR,432133831,938815078,000018BWV9IYOUMEGO84
ENVIROSMART INC.,2097 MT PLEASANT ST,294033017,034586680,000018BX3GX4C89MGW07
ENVIROSMART INC.,2097 MT PLEASANT ST,294033017,147346212,000018BX3GX4C89MGW07
FEDERAL PRISON INDUSTRIES INC,3301 LEESTOWN RD,40511,103385519,000018C06L4W3ETQ8069
FEDERAL PRISON INDUSTRIES INC,3301 LEESTOWN RD,40511,15080007-,000018C06L4W3ETQ8069
DCX-CHOL ENTERPRISES INC,9330 DE SOTO AVE,913114926,801634440,000018C0A2GPL4WBKK68
"DCX-CHOL ENTERPRISES, INC.",9330 DESOTO AVE,913114926,146476531,000018C0A2GPL4WBKK68
L-3 COMMUNICATIONS CORPORATION,435 MORELAND RD,117883926,008973570,000018C0SSNBOAMIW405
L-3 COMMUNICATIONS CORPORATION,435 MORELAND RD,117883926,839444767,000018C0SSNBOAMIW405
"PARAMOUNT PANELS, INC.",1531 E CEDAR ST,917615762,079603809,000018C0Y2WSPFQ2O015
"PARAMOUNT PANELS, INC.",1531 E CEDAR ST,917615762,009631490,000018C0Y2WSPFQ2O015
ROBERT BOSCH LLC,38000 HILLS TECH DR,483313418,121526396,000018C1R8559PXO0S58
ROBERT BOSCH LLC,38000 HILLS TECH DR,483313418,037041076,000018C1R8559PXO0S58
BLACK BOX CORPORATION,1000 PARK DR,150551018,064617301,000018C3D93TVNFUGW86
BLACK BOX CORPORATION,1000 PARK DRIVE,150551018,082254871,000018C3D93TVNFUGW86
"TOSHIBA AMERICA INFORMATION SYSTEMS, INC.",9740 IRVINE BLVD,926181608,194096525,000018C4JKIGKMQ3KK47
"TOSHIBA AMERICA INFORMATION SYSTEMS, INC.",9740 IRVINE BLVD FL 1,926181608,123948940,000018C4JKIGKMQ3KK47
TRANSDIGM INC,5000 TRIGGS ST,900224833,196933683,000018C57DCL01XS8488
TRANSDIGM INC,5000 TRIGGS ST,900224833,826692274,000018C57DCL01XS8488
"TRI-TEC MANUFACTURING, LLC",6915 S 234TH ST,980322920,070048400,000018C5NFN604QTC039
"TRI-TEC MANUFACTURING, LLC",6915 S 234TH ST,980322920,615464307,000018C5NFN604QTC039
SIMPLEXGRINNELL LP,13500 DARICE PKWY STE B,441493840,100684161,000018C6MTBC2KM3KK21
SIMPLEXGRINNELL LP,13500 DARICE PKWY STE A,441493840,113027015,000018C6MTBC2KM3KK21
"ADP BENEFIT SERVICES KY, INC.",11405 BLUEGRASS PKWY,402992349,011348385,000018C6OIP87SE0GS05
"ADP BENEFIT SERVICES KY, INC.",11405 BLUEGRASS PKWY,402992349,619336860,000018C6OIP87SE0GS05
"MICHELIN NORTH AMERICA, INC.",1 PKWY S,296155022,828291166,000018C6PEGL4Q74WK51
"MICHELIN NORTH AMERICA, INC.",1 PKWY S,296155022,001667161,000018C6PEGL4Q74WK51
"ROLLOFFS HAWAII, LLC",1020 ULUPONO ST,968194333,830542788,000018C7PY7R13G88O38
"ROLLOFFS HAWAII, LLC",1020 ULUPONO ST,968194333,197342749,000018C7PY7R13G88O38
WASTE MANAGEMENT INC OF FLORIDA,125 TOPPINO INDUSTRIAL DR,330405400,150230931,000018C96YSHC10T4C16
WASTE MANAGEMENT INC OF FLORIDA,125 TOPPINO INDUSTRIAL DR,330405400,964273739,000018C96YSHC10T4C16
JACO GENERAL CONTRACTORS INCORPORATED,7929 HEID AVE.,799152730,029143166,000018CC72IOIGC7K837
"JACO GENERAL CONTRACTORS, INC.",7929 HEID AVE,799152730,831483164,000018CC72IOIGC7K837
"MWH AMERICAS, INC.",370 INTERLOCKEN BLVD,800218009,869237024,000018CD1Q1NX149C874
"MWH AMERICAS, INC.",370 INTERLOCKEN BLVD STE 300,800218009,045232204,000018CD1Q1NX149C874
LOCKHEED MARTIN CORPORATION,1111 LOCKHEED MARTIN WAY,94089,872978978,000018CDY525SRFI8092
LOCKHEED MARTIN CORPORATION,1111 LOCKHEED MARTIN WAY,94089,188160782,000018CDY525SRFI8092
LOCKHEED MARTIN CORPORATION,1111 LOCKHEED MARTIN WAY,94089,872978978,000018CDY525SRFI8092
LOCKHEED MARTIN CORPORATION,1111 LOCKHEED MARTIN WAY,94089,155109184,000018CDY525SRFI8092
LOCKHEED MARTIN CORPORATION,1111 LOCKHEED MARTIN WAY,94089,872978978,000018CDY525SRFI8092
LOCKHEED MARTIN CORPORATION,1111 LOCKHEED MARTIN WAY,94089,872979000,000018CDY525SRFI8092
MAXWELL MAHARI,20 DAWNHILL ROAD GREENDALE,,565497111,000018CEOR6RA7WXCS28
MAXWELL MAHARI,"20 DAWNHILL RD, GREENDALE",,565495623,000018CEOR6RA7WXCS28
MICHIGAN STATE UNIVERSITY,301 ADMINISTRATION BLDG,488241046,193247145,000018CFM27IVB7FCC77
MICHIGAN STATE UNIVERSITY,394 ADMINISTRATION BLDG,488241046,053343976,000018CFM27IVB7FCC77
COMPUMERIC ENGINEERING INC,1390 S MILLIKEN AVE,917611585,104263269,000018CFWC5U0OUY8S30
"COMPUMERIC ENGINEERING, INC.",1390 S MILLIKEN AVE,917611585,610956328,000018CFWC5U0OUY8S30
"NIELSEN COMPANY (US), LLC, THE",150 N MARTINGALE RD STE 400,601732408,013673731,000018CHI55KD2PQ8080
"NIELSEN COMPANY (US), LLC, THE",150 N MARTINGALE RD,601732408,832355486,000018CHI55KD2PQ8080
PARKER-HANNIFIN CORPORATION,14300 ALTON PKWY,926181814,110345936,000018CHTVRJNFGPKC69
PARKER-HANNIFIN CORPORATION,14300 ALTON PKWY,926181814,115061715,000018CHTVRJNFGPKC69
NORTHROP GRUMMAN SYSTEMS CORPORATION,401 E HENDY AVE MS 33-3,940865100,943821108,000018CI0LUNLHGH4O28
NORTHROP GRUMMAN SYSTEMS CORPORATION,401 E HENDY RD,940865100,001864081,000018CI0LUNLHGH4O28
PINNACLE FOODS GROUP LLC,121 WOODCREST RD,080033620,021803742,000018CISO9L9T5SOC11
PINNACLE FOODS GROUP LLC,121 WOODCREST RD,080033620,965953359,000018CISO9L9T5SOC11
"SOUTHWESTERN BELL TELEPHONE, L.P.",12851 MANCHESTER RD STE 1-W-406,631311802,052916389,000018CJSGTQ0XTAWC25
"SOUTHWESTERN BELL TELEPHONE, L.P.",12851 MANCHESTER RD STE 1-W-250,631311802,130901056,000018CJSGTQ0XTAWC25
,,,134345326,000018CK2U8J60R4WG93
,,,072143709,000018CK2U8J60R4WG93
,,,134345326,000018CK2U8J60R4WG93
,,,114315195,000018CK2U8J60R4WG93
,,,134345326,000018CK2U8J60R4WG93
,,,832797422,000018CK2U8J60R4WG93
,,,134345326,000018CK2U8J60R4WG93
,,,078294557,000018CK2U8J60R4WG93
,,,134345326,000018CK2U8J60R4WG93
,,,041326641,000018CK2U8J60R4WG93
,,,134345326,000018CK2U8J60R4WG93
,,,16-092424,000018CK2U8J60R4WG93
,,,134345326,000018CK2U8J60R4WG93
,,,125084723,000018CK2U8J60R4WG93
,,,134345326,000018CK2U8J60R4WG93
,,,130731503,000018CK2U8J60R4WG93
,,,134345326,000018CK2U8J60R4WG93
,,,017951216,000018CK2U8J60R4WG93
,,,134345326,000018CK2U8J60R4WG93
,,,36-211832,000018CK2U8J60R4WG93
,,,134345326,000018CK2U8J60R4WG93
,,,828264437,000018CK2U8J60R4WG93
,,,134345326,000018CK2U8J60R4WG93
,,,839577269,000018CK2U8J60R4WG93
,,,134345326,000018CK2U8J60R4WG93
,,,027633486,000018CK2U8J60R4WG93
,,,134345326,000018CK2U8J60R4WG93
,,,006953814,000018CK2U8J60R4WG93
CAE USA INC.,4908 TAMPA W BLVD,336342411,080022015,000018COHXW660TR4K80
CAE USA INC,4908 TAMPA WEST BOULEVARD NORTH BLDG,336342411,131203585,000018COHXW660TR4K80
CAE USA INC.,4908 TAMPA W BLVD,336342411,080022015,000018COHXW660TR4K80
CAE USA INC.,4908 TAMPA WEST BLVD,336342411,802009857,000018COHXW660TR4K80
"UNIVERSITY OF CALIFORNIA, SAN DIEGO",9500 GILMAN DR DEPT 621,920930621,839180627,000018CRHXYJ34Q1KC56
"UNIVERSITY OF CALIFORNIA, SAN DIEGO",9500 GILMAN DR DEPT 621,920930621,804355790,000018CRHXYJ34Q1KC56
OBAYASHI CORPORATION,"2-15-2, KONAN",108-0075,694659041,000018CRM1V0QFIDK430
OBAYASHI CORPORATION,"2-15-2, KONAN",1080075,690540075,000018CRM1V0QFIDK430
"GANNETT FLEMING, INC.",207 SENATE AVE,170112316,009431466,000018CTCAB1Q56G8O54
GANNETT FLEMING INC,207 SENATE AVE,170112316,626408186,000018CTCAB1Q56G8O54
"GANNETT FLEMING, INC.",207 SENATE AVE,170112316,009431466,000018CTCAB1Q56G8O54
"GANNETT FLEMING, INC.",207 SENATE AVE,170112316,609153887,000018CTCAB1Q56G8O54
"LOGISTICAL SUPPORT, LLC",20433 NORDHOFF ST,913116509,032755097,000018CU12EHT5FQ8K09
"LOGISTICAL SUPPORT, LLC",20433 NORDHOFF ST,913116509,019640247,000018CU12EHT5FQ8K09
"UNITED AIR LINES, INC.",77 W WACKER DR STE MEZZ,606011604,078315060,000018CUEEL2BUQTK417
"UNITED AIR LINES, INC.",77 W WACKER DR STE MEZZ,606011604,006933030,000018CUEEL2BUQTK417
CHEYENNE RIVER SIOUX TRIBE TELEPHONE AUTHORITY,311 S MAIN ST,576250000,176370781,000018CV5U1R74IJKK37
CHEYENNE RIVER SIOUX TRIBE TELEPHONE AUTHORITY,100 MAIN ST,576250000,052140043,000018CV5U1R74IJKK37
STANDARD AERO LIMITED,33 ALLEN DYNE RD,R3H1A1,208369863,000018CW4DF7AR528K86
STANDARD AERO LIMITED,33 ALLEN DYNE RD,R3H 1A1,200052496,000018CW4DF7AR528K86
"KONICA MINOLTA BUSINESS SOLUTIONS U.S.A., INC.",1595 SPRING HILL RD STE 400,221822228,626578041,000018CWM5AMG124G033
"KONICA MINOLTA BUSINESS SOLUTIONS U.S.A., INC.",1595 SPRING HILL RD STE 400,221822228,176534410,000018CWM5AMG124G033
COMMONWEALTH SCIENTIFIC AND INDUSTRIAL RESEARCH ORGANISATION,LIMESTONE AVE,2612,754307957,000018CWPSWLD2SGOC51
COMMONWEALTH SCIENTIFIC AND IN DUSTRIAL RESEARCH ORGANISATION,LIMESTONE AVE,2612,749953642,000018CWPSWLD2SGOC51
GE AVIATION SYSTEMS LLC,740 EAST NATIONAL RD,453773062,159849330,000018CZKSFHMZUGOW58
GE AVIATION SYSTEMS LLC,740 EAST NATIONAL RD,453773062,003384687,000018CZKSFHMZUGOW58
"ROCKWELL COLLINS, INC.",400 COLLINS ROAD NE,524980001,009213596,000018CZSR4IS69HS846
"ROCKWELL COLLINS, INC",400 COLLINS RD NE,524980001,962960589,000018CZSR4IS69HS846
"ROCKWELL COLLINS, INC.",400 COLLINS ROAD NE,524980001,009213596,000018CZSR4IS69HS846
"ROCKWELL COLLINS, INC.",400 COLLINS RD NE,524980001,062522342,000018CZSR4IS69HS846
"ROCKWELL COLLINS, INC.",400 COLLINS ROAD NE,524980001,009213596,000018CZSR4IS69HS846
"ROCKWELL COLLINS, INC.",400 COLLINS RD NE,524980001,096991179,000018CZSR4IS69HS846
"ROCKWELL COLLINS, INC.",400 COLLINS ROAD NE,524980001,009213596,000018CZSR4IS69HS846
ROCKWELL COLLINS INCORPORATED,400 COLLINS RD NE,524980001,060605883,000018CZSR4IS69HS846
SIEMENS HEALTHCARE DIAGNOSTICS INC.,1717 DEERFIELD AVE,600153900,078709589,000018D4JEX91YI7KS45
SIEMENS HEALTHCARE DIAGNOSTICS INC,1717 DEERFIELD RD,600153900,825464626,000018D4JEX91YI7KS45
"CELARTEM, INC.",1800 SW FIRST AVE STE 500,972015322,867611766,000018D540AUM866O883
"CELARTEM, INC.",1800 SW 1ST AVE STE 500,972015322,177606969,000018D540AUM866O883
"AVAYA FEDERAL SOLUTIONS, INC.",12730 FAIR LAKES CIRCLE,220334901,790470749,000018D5RUI3AT5N4835
"AVAYA FEDERAL SOLUTIONS, INC.",12730 FAIR LAKES CIRCLE,220334901,790472240,000018D5RUI3AT5N4835
ASHFORD INTERNATIONAL LLC,5200 E GRAND AVE STE 555,752232228,079596683,000018D6BLCZAXBQ8K26
ASHFORD INTERNATIONAL LLC,5200 E GRAND AVE STE 555,752232228,027244592,000018D6BLCZAXBQ8K26
"SARGENT AEROSPACE & DEFENSE, LLC",5675 W BURLINGAME RD,857439453,799157016,000018D77C7KZ3U94O06
"SARGENT AEROSPACE & DEFENSE, LLC",5675 W BURLINGAME RD,857439453,009577768,000018D77C7KZ3U94O06
GULF POWER COMPANY,ONE ENERGY PL,325200001,005279315,000018D9XTVS2600WG75
GULF POWER COMPANY,ONE ENERGY PLACE 500 BAYFRONT PKWY,325200001,006923429,000018D9XTVS2600WG75
"ROCKWELL COLLINS, INC",400 COLLINS RD NE,52498,062522342,000018DEK2CBX7Q5KO49
"ROCKWELL COLLINS, INC",400 COLLINS RD NE,52498,060605883,000018DEK2CBX7Q5KO49
LJT & ASSOCIATES INC,9881 BROKENLAND PKWY STE 400,210463025,126950331,000018DFWVAQFDGKWS15
LJT & ASSOCIATES INC,9881 BROKEN LAND PKWY STE 400,210463025,969450097,000018DFWVAQFDGKWS15
COLTEC INDUSTRIES INC,701 WHITE AVE,535115447,078275907,000018DGSF0K52VQ8K76
COLTEC INDUSTRIES INC,701 WHITE AVE,535115447,618272038,000018DGSF0K52VQ8K76
MCDONNELL DOUGLAS HELICOPTER COMPANY,5000 E MCDOWELL RD,852159707,047800297,000018DH2RQMPV6XKC95
MCDONNELL DOUGLAS HELICOPTER COMPANY,5000 EAST MCDOWELL ROAD,852159707,131079993,000018DH2RQMPV6XKC95
"DRS NETWORK & IMAGING SYSTEMS, LLC",100 N BABCOCK ST,329356715,931425156,000018DHER1WET6MWC07
"DRS NETWORK & IMAGING SYSTEMS, LLC",100 N BABCOCK ST,329356715,884634718,000018DHER1WET6MWC07
RAYTHEON COMPANY,2000 E EL SEGUNDO BLVD,902454501,964238732,000018DHV0HPLZBG8W20
RAYTHEON COMPANY,2000 E EL SEGUNDO BLVD,902454501,621874028,000018DHV0HPLZBG8W20
RAYTHEON COMPANY,2000 E EL SEGUNDO BLVD,902454501,964238732,000018DHV0HPLZBG8W20
RAYTHEON COMPANY,2000 E. EL SEGUNDO,902454501,616283516,000018DHV0HPLZBG8W20
INTERNATIONAL BUSINESS MACHINE,6710 ROCKLEDGE DR,208171826,933093676,000018DI5C6C27HGGK67
INTERNATIONAL BUSINESS MACHINE,6710 ROCKLEDGE DR,208171826,835130485,000018DI5C6C27HGGK67
CINTAS CORPORATION NO. 3,6800 CINTAS BLVD,450409151,962162603,000018DIPDIPKE4ZK062
CINTAS CORPORATION NO. 3,6800 CINTAS BLVD,450409151,962283029,000018DIPDIPKE4ZK062
SAN DIEGO STATE UNIVERSITY,5250 CAMPANILE DR,921821901,073371346,000018DIR061ZBY5CK93
SAN DIEGO STATE UNIVERSITY,5500 CAMPANILE DR,921821901,024976826,000018DIR061ZBY5CK93
ELSEVIER INC.,3251 RIVERPORT LN,630434816,006294391,000018DKEQNPYSYGGS42
ELSEVIER INC.,3251 RIVERPORT LN,630434816,105640457,000018DKEQNPYSYGGS42
MCDONNELL DOUGLAS CORPORATION,J S  MCDONNELL BLVD,63166,149879157,000018DKHE8T1VZGO407
MCDONNELL DOUGLAS CORPORATION,J S  MCDONNELL BLVD,63166,006265946,000018DKHE8T1VZGO407
MCDONNELL DOUGLAS CORPORATION,J S  MCDONNELL BLVD,63166,149879157,000018DKHE8T1VZGO407
MCDONNELL DOUGLAS CORPORATION,P.O. BOX 516,63166,782719819,000018DKHE8T1VZGO407
"SEMCO INSTRUMENTS, INC.",25700 RYE CANYON RD,913551134,051475853,000018DLOY18TH28G806
"SEMCO INSTRUMENTS, INC.",25702 RYE CANYON RD,913551134,145947672,000018DLOY18TH28G806
"BROADVIEW, VILLAGE OF",2350 S 25TH AVE,601553827,094731908,000018DLTVLB4D6JSO94
"BROADVIEW, VILLAGE OF",2350 S 25TH AVE,601553827,612841403,000018DLTVLB4D6JSO94
"WATCH HOUSE INTERNATIONAL, LLC",6214 RIVERGLEN RD,657216684,011384050,000018DLXOC02YS3K074
"WATCH HOUSE INTERNATIONAL, LLC",6214 S RIVERGLEN RD,657216684,627874022,000018DLXOC02YS3K074
"BOEING COMPANY, THE",6001 S AIR DEPOT BLVD,731355922,078376692,000018DMB3X8L3ZC0K89
"BOEING COMPANY, THE",6001 S AIR DEPOT BLVD,731355922,076200344,000018DMB3X8L3ZC0K89
"BOEING COMPANY, THE",6001 S AIR DEPOT BLVD,731355922,078376692,000018DMB3X8L3ZC0K89
"BOEING COMPANY, THE",6001 S AIR DEPOT BLVD,731355922,007237241,000018DMB3X8L3ZC0K89
GEORGETOWN UNIVERSITY (THE),37TH & O STS NW,200570001,049515844,000018DN3PWMNGLFS489
GEORGETOWN UNIVERSITY (THE),37TH & O ST NW WHITE GRAVENOR HALL LOWER LEVEL,200570001,967946828,000018DN3PWMNGLFS489
"SOUTHERN ACQUISITIONS, LLC",11431 FERRELL DR STE 204,752349410,055387760,000018DPUUYXA6UVK876
"SOUTHERN ACQUISITIONS, LLC",11431 FERRELL DR STE204,752349410,114459048,000018DPUUYXA6UVK876
"FRESNO, CITY OF",2600 FRESNO ST,937213620,071887855,000018DQ8748XWZKWG45
"FRESNO, CITY OF",2600 FRESNO STE 2156 N,937213620,609081831,000018DQ8748XWZKWG45
SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,10260 CAMPUS POINT DR,921211152,148095086,000018DQTVQLNSRVKG60
SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,10260 CAMPUS POINT DR,921211152,054781240,000018DQTVQLNSRVKG60
HONEYWELL INTERNATIONAL INC.,23500 W 105TH ST,660618425,114592251,000018DR7HIKJ122O006
HONEYWELL INTERNATIONAL INC.,23500 W. 105TH ST.,660618425,130455731,000018DR7HIKJ122O006
MT SUPPLY INCORPORATED,3505 CADILLAC AVE STE K2,926261432,181261439,000018DU617ESRAS8C80
"MT SUPPLY, INC.",3505 CADILLAC AVE STE K2,926261432,053886123,000018DU617ESRAS8C80
